districtid,timeid,active-cases,stateid
MH_Wardha,4,24,MH
MH_Washim,4,97,MH
KL_Wayanad,4,76,KL
DL_West Delhi,4,0,DL
ML_West Garo Hills,4,1,ML
AP_West Godavari,4,739,AP
ML_West Jaintia Hills,4,0,ML
AR_West Kameng,4,12,AR
AS_West Karbi Anglong,4,0,AS
ML_West Khasi Hills,4,0,ML
AR_West Siang,4,0,AR
SK_West Sikkim,4,0,SK
JH_West Singhbhum,4,0,JH
TR_West Tripura,4,96,TR
NL_Wokha,4,11,NL
AP_Y.S.R. Kadapa,4,754,AP
TG_Yadadri Bhuvanagiri,4,0,TG
KA_Yadgir,4,21,KA
HR_Yamunanagar,4,0,HR
MH_Yavatmal,4,115,MH
NL_Zunheboto,4,6,NL
TG_Adilabad,5,0,TG
MP_Agar Malwa,5,20,MP
UP_Agra,5,192,UP
GJ_Ahmedabad,5,0,GJ
MH_Ahmednagar,5,3232,MH
MZ_Aizawl,5,151,MZ
RJ_Ajmer,5,391,RJ
MH_Akola,5,231,MH
KL_Alappuzha,5,766,KL
UP_Aligarh,5,553,UP
WB_Alipurduar,5,348,WB
MP_Alirajpur,5,47,MP
UT_Almora,5,34,UT
RJ_Alwar,5,816,RJ
HR_Ambala,5,122,HR
UP_Ambedkar Nagar,5,174,UP
UP_Amethi,5,254,UP
MH_Amravati,5,839,MH
GJ_Amreli,5,281,GJ
PB_Amritsar,5,327,PB
UP_Amroha,5,179,UP
GJ_Anand,5,19,GJ
AP_Anantapur,5,4914,AP
JK_Anantnag,5,93,JK
OR_Angul,5,80,OR
AR_Anjaw,5,26,AR
MP_Anuppur,5,18,MP
BR_Araria,5,950,BR
GJ_Aravalli,5,21,GJ
TN_Ariyalur,5,423,TN
BR_Arwal,5,266,BR
MP_Ashoknagar,5,10,MP
UP_Auraiya,5,178,UP
UP_Ayodhya,5,427,UP
UP_Azamgarh,5,871,UP
KA_Bagalkote,5,681,KA
UT_Bageshwar,5,23,UT
UP_Baghpat,5,0,UP
UP_Bahraich,5,642,UP
AS_Baksa,5,0,AS
MP_Balaghat,5,18,MP
OR_Balangir,5,182,OR
OR_Balasore,5,345,OR
KA_Ballari,5,5153,KA
UP_Ballia,5,661,UP
CT_Balod,5,37,CT
CT_Baloda Bazar,5,59,CT
CT_Bametara,5,44,CT
GJ_Banaskantha,5,0,GJ
UP_Banda,5,83,UP
JK_Bandipora,5,458,JK
BR_Banka,5,393,BR
WB_Bankura,5,333,WB
RJ_Banswara,5,148,RJ
UP_Barabanki,5,435,UP
JK_Baramulla,5,0,JK
RJ_Baran,5,147,RJ
UP_Bareilly,5,1538,UP
OR_Bargarh,5,192,OR
RJ_Barmer,5,42,RJ
PB_Barnala,5,407,PB
AS_Barpeta,5,0,AS
MP_Barwani,5,142,MP
CT_Bastar,5,157,CT
UP_Basti,5,782,UP
PB_Bathinda,5,500,PB
MH_Beed,5,1520,MH
BR_Begusarai,5,1241,BR
KA_Belagavi,5,3597,KA
KA_Bengaluru Rural,5,894,KA
KA_Bengaluru Urban,5,17833,KA
MP_Betul,5,7,MP
UP_Bhadohi,5,125,UP
TG_Bhadradri Kothagudem,5,0,TG
OR_Bhadrak,5,487,OR
BR_Bhagalpur,5,434,BR
MH_Bhandara,5,87,MH
RJ_Bharatpur,5,224,RJ
GJ_Bharuch,5,39,GJ
GJ_Bhavnagar,5,0,GJ
RJ_Bhilwara,5,394,RJ
MP_Bhind,5,0,MP
HR_Bhiwani,5,0,HR
BR_Bhojpur,5,749,BR
MP_Bhopal,5,804,MP
CT_Bijapur,5,22,CT
UP_Bijnor,5,208,UP
RJ_Bikaner,5,31,RJ
WB_Birbhum,5,359,WB
MN_Bishnupur,5,0,MN
AS_Biswanath,5,0,AS
JH_Bokaro,5,96,JH
AS_Bongaigaon,5,0,AS
GJ_Botad,5,51,GJ
OR_Boudh,5,63,OR
UP_Budaun,5,107,UP
JK_Budgam,5,239,JK
UP_Bulandshahr,5,47,UP
MH_Buldhana,5,651,MH
RJ_Bundi,5,237,RJ
MP_Burhanpur,5,6,MP
BR_Buxar,5,808,BR
AS_Cachar,5,0,AS
DL_Central Delhi,5,0,DL
KA_Chamarajanagara,5,318,KA
HP_Chamba,5,139,HP
UT_Chamoli,5,51,UT
UT_Champawat,5,78,UT
MZ_Champhai,5,3,MZ
UP_Chandauli,5,182,UP
MN_Chandel,5,0,MN
CH_Chandigarh,5,665,CH
MH_Chandrapur,5,372,MH
AR_Changlang,5,24,AR
AS_Charaideo,5,0,AS
HR_Charkhi Dadri,5,57,HR
JH_Chatra,5,56,JH
TN_Chennai,5,0,TN
MP_Chhatarpur,5,31,MP
MP_Chhindwara,5,55,MP
GJ_Chhota Udaipur,5,0,GJ
KA_Chikkaballapura,5,628,KA
KA_Chikkamagaluru,5,710,KA
AS_Chirang,5,0,AS
KA_Chitradurga,5,652,KA
UP_Chitrakoot,5,63,UP
AP_Chittoor,5,6716,AP
RJ_Chittorgarh,5,206,RJ
MN_Churachandpur,5,0,MN
RJ_Churu,5,0,RJ
TN_Coimbatore,5,930,TN
WB_Cooch Behar,5,420,WB
TN_Cuddalore,5,2299,TN
OR_Cuttack,5,833,OR
DN_Dadra and Nagar Haveli,5,158,DN
GJ_Dahod,5,176,GJ
WB_Dakshin Dinajpur,5,269,WB
KA_Dakshina Kannada,5,500,KA
DN_Daman,5,81,DN
MP_Damoh,5,136,MP
GJ_Dang,5,6,GJ
BR_Darbhanga,5,532,BR
WB_Darjeeling,5,464,WB
AS_Darrang,5,0,AS
MP_Datia,5,95,MP
RJ_Dausa,5,38,RJ
KA_Davanagere,5,1375,KA
UT_Dehradun,5,336,UT
OR_Deogarh,5,22,OR
JH_Deoghar,5,110,JH
UP_Deoria,5,691,UP
GJ_Devbhumi Dwarka,5,29,GJ
MP_Dewas,5,18,MP
TR_Dhalai,5,0,TR
CT_Dhamtari,5,3,CT
JH_Dhanbad,5,126,JH
MP_Dhar,5,76,MP
TN_Dharmapuri,5,21,TN
KA_Dharwad,5,1631,KA
AS_Dhemaji,5,0,AS
OR_Dhenkanal,5,276,OR
RJ_Dholpur,5,270,RJ
AS_Dhubri,5,0,AS
MH_Dhule,5,836,MH
AS_Dibrugarh,5,0,AS
AS_Dima Hasao,5,0,AS
NL_Dimapur,5,1067,NL
TN_Dindigul,5,531,TN
MP_Dindori,5,39,MP
DN_Diu,5,32,DN
JK_Doda,5,0,JK
JH_Dumka,5,86,JH
RJ_Dungarpur,5,98,RJ
CT_Durg,5,418,CT
BR_East Champaran,5,1423,BR
DL_East Delhi,5,0,DL
ML_East Garo Hills,5,0,ML
AP_East Godavari,5,13604,AP
ML_East Jaintia Hills,5,4,ML
AR_East Kameng,5,104,AR
ML_East Khasi Hills,5,303,ML
AR_East Siang,5,70,AR
SK_East Sikkim,5,0,SK
JH_East Singhbhum,5,1536,JH
KL_Ernakulam,5,932,KL
TN_Erode,5,267,TN
UP_Etah,5,222,UP
UP_Etawah,5,272,UP
HR_Faridabad,5,7,HR
PB_Faridkot,5,125,PB
UP_Farrukhabad,5,169,UP
HR_Fatehabad,5,140,HR
PB_Fatehgarh Sahib,5,128,PB
UP_Fatehpur,5,233,UP
PB_Fazilka,5,59,PB
PB_Ferozepur,5,316,PB
UP_Firozabad,5,163,UP
KA_Gadag,5,981,KA
MH_Gadchiroli,5,55,MH
OR_Gajapati,5,213,OR
JK_Ganderbal,5,279,JK
GJ_Gandhinagar,5,18,GJ
RJ_Ganganagar,5,165,RJ
OR_Ganjam,5,306,OR
JH_Garhwa,5,124,JH
CT_Gariaband,5,30,CT
UP_Gautam Buddha Nagar,5,0,UP
BR_Gaya,5,771,BR
UP_Ghaziabad,5,0,UP
UP_Ghazipur,5,560,UP
GJ_Gir Somnath,5,101,GJ
JH_Giridih,5,159,JH
AS_Goalpara,5,0,AS
JH_Godda,5,34,JH
AS_Golaghat,5,0,AS
TR_Gomati,5,179,TR
UP_Gonda,5,453,UP
MH_Gondia,5,240,MH
BR_Gopalganj,5,547,BR
UP_Gorakhpur,5,1799,UP
JH_Gumla,5,141,JH
MP_Guna,5,28,MP
AP_Guntur,5,6099,AP
PB_Gurdaspur,5,242,PB
HR_Gurugram,5,0,HR
MP_Gwalior,5,57,MP
AS_Hailakandi,5,0,AS
RJ_Hanumangarh,5,0,RJ
UP_Hapur,5,0,UP
MP_Harda,5,0,MP
UP_Hardoi,5,300,UP
UT_Haridwar,5,1167,UT
KA_Hassan,5,1605,KA
UP_Hathras,5,33,UP
KA_Haveri,5,633,KA
JH_Hazaribagh,5,242,JH
MH_Hingoli,5,222,MH
HR_Hisar,5,0,HR
AS_Hojai,5,0,AS
WB_Hooghly,5,838,WB
MP_Hoshangabad,5,76,MP
PB_Hoshiarpur,5,132,PB
WB_Howrah,5,760,WB
TG_Hyderabad,5,0,TG
KL_Idukki,5,201,KL
MN_Imphal East,5,0,MN
MN_Imphal West,5,0,MN
MP_Indore,5,1780,MP
MP_Jabalpur,5,479,MP
TG_Jagtial,5,0,TG
RJ_Jaipur,5,1543,RJ
RJ_Jaisalmer,5,25,RJ
OR_Jajpur,5,0,OR
PB_Jalandhar,5,673,PB
UP_Jalaun,5,180,UP
MH_Jalgaon,5,2580,MH
MH_Jalna,5,635,MH
RJ_Jalore,5,0,RJ
WB_Jalpaiguri,5,274,WB
JK_Jammu,5,560,JK
GJ_Jamnagar,5,205,GJ
JH_Jamtara,5,48,JH
BR_Jamui,5,123,BR
TG_Jangaon,5,0,TG
CT_Jashpur,5,37,CT
UP_Jaunpur,5,424,UP
TG_Jayashankar Bhupalapally,5,0,TG
BR_Jehanabad,5,573,BR
MP_Jhabua,5,62,MP
HR_Jhajjar,5,0,HR
RJ_Jhalawar,5,181,RJ
UP_Jhansi,5,78,UP
WB_Jhargram,5,49,WB
OR_Jharsuguda,5,68,OR
RJ_Jhunjhunu,5,33,RJ
HR_Jind,5,32,HR
MN_Jiribam,5,0,MN
RJ_Jodhpur,5,767,RJ
TG_Jogulamba Gadwal,5,0,TG
AS_Jorhat,5,0,AS
GJ_Junagadh,5,70,GJ
CT_Kabeerdham,5,41,CT
BR_Kaimur,5,176,BR
HR_Kaithal,5,114,HR
MN_Kakching,5,0,MN
KA_Kalaburagi,5,1285,KA
OR_Kalahandi,5,307,OR
WB_Kalimpong,5,166,WB
TN_Kallakurichi,5,0,TN
TG_Kamareddy,5,0,TG
MN_Kamjong,5,0,MN
AR_Kamle,5,0,AR
AS_Kamrup,5,0,AS
AS_Kamrup Metropolitan,5,0,AS
TN_Kancheepuram,5,158,TN
OR_Kandhamal,5,404,OR
MN_Kangpokpi,5,0,MN
HP_Kangra,5,46,HP
UP_Kannauj,5,189,UP
KL_Kannur,5,118,KL
UP_Kanpur Dehat,5,228,UP
UP_Kanpur Nagar,5,3500,UP
TN_Kanyakumari,5,445,TN
PB_Kapurthala,5,181,PB
PY_Karaikal,5,121,PY
RJ_Karauli,5,73,RJ
AS_Karbi Anglong,5,0,AS
LA_Kargil,5,174,LA
AS_Karimganj,5,0,AS
TG_Karimnagar,5,0,TG
HR_Karnal,5,217,HR
TN_Karur,5,171,TN
KL_Kasaragod,5,905,KL
UP_Kasganj,5,92,UP
JK_Kathua,5,12,JK
BR_Katihar,5,1732,BR
MP_Katni,5,103,MP
UP_Kaushambi,5,47,UP
OR_Kendrapara,5,141,OR
OR_Kendujhar,5,0,OR
BR_Khagaria,5,323,BR
TG_Khammam,5,0,TG
MP_Khandwa,5,0,MP
MP_Khargone,5,74,MP
GJ_Kheda,5,0,GJ
OR_Khordha,5,2783,OR
TR_Khowai,5,59,TR
JH_Khunti,5,294,JH
HP_Kinnaur,5,0,HP
NL_Kiphire,5,0,NL
BR_Kishanganj,5,412,BR
JK_Kishtwar,5,0,JK
KA_Kodagu,5,174,KA
JH_Koderma,5,245,JH
NL_Kohima,5,540,NL
AS_Kokrajhar,5,0,AS
KA_Kolar,5,974,KA
MZ_Kolasib,5,56,MZ
MH_Kolhapur,5,5789,MH
WB_Kolkata,5,2444,WB
KL_Kollam,5,367,KL
TG_Komaram Bheem,5,0,TG
CT_Kondagaon,5,87,CT
KA_Koppal,5,1286,KA
OR_Koraput,5,426,OR
CT_Korba,5,52,CT
CT_Koriya,5,13,CT
RJ_Kota,5,1590,RJ
KL_Kottayam,5,407,KL
KL_Kozhikode,5,996,KL
AR_Kra Daadi,5,0,AR
AP_Krishna,5,3235,AP
TN_Krishnagiri,5,239,TN
JK_Kulgam,5,0,JK
HP_Kullu,5,158,HP
JK_Kupwara,5,45,JK
AP_Kurnool,5,7570,AP
HR_Kurukshetra,5,251,HR
AR_Kurung Kumey,5,0,AR
UP_Kushinagar,5,690,UP
GJ_Kutch,5,183,GJ
HP_Lahaul and Spiti,5,1,HP
AS_Lakhimpur,5,0,AS
UP_Lakhimpur Kheri,5,460,UP
BR_Lakhisarai,5,256,BR
UP_Lalitpur,5,477,UP
JH_Latehar,5,141,JH
MH_Latur,5,2082,MH
MZ_Lawngtlai,5,0,MZ
LA_Leh,5,212,LA
AR_Lepa Rada,5,0,AR
JH_Lohardaga,5,51,JH
AR_Lohit,5,92,AR
AR_Longding,5,1,AR
NL_Longleng,5,0,NL
AR_Lower Dibang Valley,5,10,AR
AR_Lower Siang,5,30,AR
AR_Lower Subansiri,5,0,AR
UP_Lucknow,5,5597,UP
PB_Ludhiana,5,1593,PB
MZ_Lunglei,5,25,MZ
BR_Madhepura,5,426,BR
BR_Madhubani,5,986,BR
TN_Madurai,5,0,TN
TG_Mahabubabad,5,0,TG
TG_Mahabubnagar,5,0,TG
UP_Maharajganj,5,504,UP
CT_Mahasamund,5,93,CT
PY_Mahe,5,2,PY
HR_Mahendragarh,5,39,HR
GJ_Mahisagar,5,34,GJ
UP_Mahoba,5,12,UP
UP_Mainpuri,5,155,UP
AS_Majuli,5,0,AS
KL_Malappuram,5,1096,KL
WB_Malda,5,438,WB
OR_Malkangiri,5,221,OR
MZ_Mamit,5,0,MZ
TG_Mancherial,5,0,TG
HP_Mandi,5,99,HP
MP_Mandla,5,45,MP
MP_Mandsaur,5,32,MP
KA_Mandya,5,1169,KA
PB_Mansa,5,79,PB
UP_Mathura,5,313,UP
UP_Mau,5,124,UP
OR_Mayurbhanj,5,287,OR
TG_Medak,5,0,TG
UP_Meerut,5,88,UP
GJ_Mehsana,5,253,GJ
UP_Mirzapur,5,278,UP
PB_Moga,5,181,PB
NL_Mokokchung,5,0,NL
NL_Mon,5,10,NL
UP_Moradabad,5,434,UP
GJ_Morbi,5,108,GJ
MP_Morena,5,0,MP
AS_Morigaon,5,0,AS
TG_Mulugu,5,0,TG
MH_Mumbai,5,0,MH
CT_Mungeli,5,2,CT
BR_Munger,5,345,BR
WB_Murshidabad,5,622,WB
UP_Muzaffarnagar,5,220,UP
BR_Muzaffarpur,5,846,BR
KA_Mysuru,5,2614,KA
OR_Nabarangapur,5,69,OR
WB_Nadia,5,623,WB
AS_Nagaon,5,0,AS
TN_Nagapattinam,5,398,TN
TG_Nagarkurnool,5,0,TG
RJ_Nagaur,5,14,RJ
MH_Nagpur,5,6535,MH
UT_Nainital,5,492,UT
BR_Nalanda,5,804,BR
AS_Nalbari,5,0,AS
TG_Nalgonda,5,0,TG
TN_Namakkal,5,173,TN
AR_Namsai,5,61,AR
MH_Nanded,5,1575,MH
MH_Nandurbar,5,224,MH
TG_Narayanpet,5,0,TG
CT_Narayanpur,5,8,CT
GJ_Narmada,5,42,GJ
MP_Narsinghpur,5,48,MP
MH_Nashik,5,5081,MH
GJ_Navsari,5,22,GJ
BR_Nawada,5,106,BR
OR_Nayagarh,5,486,OR
MP_Neemuch,5,63,MP
DL_New Delhi,5,0,DL
TN_Nilgiris,5,0,TN
TG_Nirmal,5,0,TG
TG_Nizamabad,5,0,TG
MN_Noney,5,0,MN
WB_North 24 Parganas,5,2691,WB
DL_North Delhi,5,0,DL
DL_North East Delhi,5,0,DL
ML_North Garo Hills,5,6,ML
GA_North Goa,5,0,GA
SK_North Sikkim,5,0,SK
TR_North Tripura,5,161,TR
DL_North West Delhi,5,0,DL
OR_Nuapada,5,66,OR
HR_Nuh,5,0,HR
MH_Osmanabad,5,1465,MH
AR_Pakke Kessang,5,0,AR
JH_Pakur,5,0,JH
KL_Palakkad,5,689,KL
JH_Palamu,5,342,JH
MH_Palghar,5,993,MH
RJ_Pali,5,1,RJ
HR_Palwal,5,10,HR
HR_Panchkula,5,366,HR
GJ_Panchmahal,5,262,GJ
HR_Panipat,5,438,HR
MP_Panna,5,57,MP
AR_Papum Pare,5,0,AR
MH_Parbhani,5,651,MH
WB_Paschim Bardhaman,5,531,WB
WB_Paschim Medinipur,5,401,WB
GJ_Patan,5,0,GJ
PB_Pathankot,5,214,PB
PB_Patiala,5,1011,PB
BR_Patna,5,2852,BR
UT_Pauri Garhwal,5,35,UT
TG_Peddapalli,5,0,TG
TN_Perambalur,5,178,TN
NL_Peren,5,0,NL
NL_Phek,5,0,NL
MN_Pherzawl,5,0,MN
UP_Pilibhit,5,541,UP
UT_Pithoragarh,5,53,UT
GJ_Porbandar,5,60,GJ
AP_Prakasam,5,3597,AP
UP_Prayagraj,5,2014,UP
PY_Puducherry,5,1886,PY
TN_Pudukkottai,5,832,TN
JK_Pulwama,5,258,JK
JK_Punch,5,90,JK
MH_Pune,5,16218,MH
WB_Purba Bardhaman,5,496,WB
WB_Purba Medinipur,5,1038,WB
OR_Puri,5,499,OR
BR_Purnia,5,701,BR
WB_Purulia,5,212,WB
UP_Rae Bareli,5,277,UP
KA_Raichur,5,1446,KA
MH_Raigad,5,0,MH
CT_Raigarh,5,242,CT
CT_Raipur,5,1504,CT
MP_Raisen,5,92,MP
TG_Rajanna Sircilla,5,0,TG
MP_Rajgarh,5,78,MP
GJ_Rajkot,5,916,GJ
CT_Rajnandgaon,5,229,CT
JK_Rajouri,5,0,JK
RJ_Rajsamand,5,20,RJ
KA_Ramanagara,5,444,KA
TN_Ramanathapuram,5,0,TN
JK_Ramban,5,0,JK
JH_Ramgarh,5,175,JH
UP_Rampur,5,501,UP
JH_Ranchi,5,1731,JH
TG_Ranga Reddy,5,0,TG
MP_Ratlam,5,80,MP
MH_Ratnagiri,5,682,MH
OR_Rayagada,5,562,OR
JK_Reasi,5,124,JK
MP_Rewa,5,109,MP
HR_Rewari,5,87,HR
ML_Ribhoi,5,67,ML
HR_Rohtak,5,0,HR
BR_Rohtas,5,855,BR
UT_Rudraprayag,5,23,UT
PB_Rupnagar,5,92,PB
PB_S.A.S. Nagar,5,643,PB
AP_S.P.S. Nellore,5,4559,AP
GJ_Sabarkantha,5,30,GJ
MP_Sagar,5,84,MP
UP_Saharanpur,5,787,UP
BR_Saharsa,5,912,BR
JH_Sahibganj,5,161,JH
MZ_Saiha,5,0,MZ
TN_Salem,5,602,TN
BR_Samastipur,5,842,BR
JK_Samba,5,45,JK
OR_Sambalpur,5,498,OR
UP_Sambhal,5,5,UP
TG_Sangareddy,5,0,TG
MH_Sangli,5,1957,MH
PB_Sangrur,5,143,PB
JH_Saraikela-Kharsawan,5,268,JH
BR_Saran,5,957,BR
MH_Satara,5,1628,MH
MP_Satna,5,73,MP
RJ_Sawai Madhopur,5,83,RJ
MP_Sehore,5,72,MP
MN_Senapati,5,0,MN
MP_Seoni,5,42,MP
MZ_Serchhip,5,1,MZ
DL_Shahdara,5,0,DL
MP_Shahdol,5,87,MP
PB_Shahid Bhagat Singh Nagar,5,38,PB
UP_Shahjahanpur,5,758,UP
MP_Shajapur,5,0,MP
UP_Shamli,5,100,UP
BR_Sheikhpura,5,558,BR
BR_Sheohar,5,160,BR
MP_Sheopur,5,51,MP
AR_Shi Yomi,5,0,AR
HP_Shimla,5,35,HP
KA_Shivamogga,5,1183,KA
MP_Shivpuri,5,0,MP
JK_Shopiyan,5,0,JK
UP_Shrawasti,5,132,UP
AR_Siang,5,0,AR
UP_Siddharthnagar,5,638,UP
TG_Siddipet,5,0,TG
MP_Sidhi,5,94,MP
RJ_Sikar,5,463,RJ
JH_Simdega,5,215,JH
MH_Sindhudurg,5,127,MH
MP_Singrauli,5,107,MP
TR_Sipahijala,5,97,TR
HP_Sirmaur,5,133,HP
RJ_Sirohi,5,14,RJ
HR_Sirsa,5,247,HR
BR_Sitamarhi,5,759,BR
UP_Sitapur,5,521,UP
TN_Sivaganga,5,0,TN
AS_Sivasagar,5,0,AS
BR_Siwan,5,352,BR
HP_Solan,5,183,HP
MH_Solapur,5,3127,MH
UP_Sonbhadra,5,329,UP
HR_Sonipat,5,0,HR
AS_Sonitpur,5,0,AS
WB_South 24 Parganas,5,979,WB
DL_South Delhi,5,0,DL
DL_South East Delhi,5,0,DL
ML_South Garo Hills,5,3,ML
GA_South Goa,5,0,GA
AS_South Salmara Mankachar,5,0,AS
SK_South Sikkim,5,0,SK
TR_South Tripura,5,50,TR
DL_South West Delhi,5,0,DL
ML_South West Garo Hills,5,2,ML
ML_South West Khasi Hills,5,1,ML
PB_Sri Muktsar Sahib,5,85,PB
AP_Srikakulam,5,3835,AP
JK_Srinagar,5,521,JK
OR_Subarnapur,5,126,OR
CT_Sukma,5,87,CT
UP_Sultanpur,5,594,UP
OR_Sundargarh,5,739,OR
BR_Supaul,5,511,BR
CT_Surajpur,5,19,CT
GJ_Surat,5,171,GJ
GJ_Surendranagar,5,189,GJ
CT_Surguja,5,0,CT
TG_Suryapet,5,0,TG
MN_Tamenglong,5,0,MN
GJ_Tapi,5,0,GJ
PB_Tarn Taran,5,150,PB
AR_Tawang,5,20,AR
UT_Tehri Garhwal,5,129,UT
MN_Tengnoupal,5,0,MN
MH_Thane,5,0,MH
TN_Thanjavur,5,788,TN
TN_Theni,5,1976,TN
TN_Thiruvallur,5,898,TN
KL_Thiruvananthapuram,5,2662,KL
TN_Thiruvarur,5,62,TN
TN_Thoothukkudi,5,0,TN
MN_Thoubal,5,0,MN
KL_Thrissur,5,289,KL
MP_Tikamgarh,5,0,MP
AS_Tinsukia,5,0,AS
AR_Tirap,5,16,AR
TN_Tiruchirappalli,5,184,TN
TN_Tirunelveli,5,455,TN
TN_Tiruppur,5,329,TN
TN_Tiruvannamalai,5,630,TN
RJ_Tonk,5,77,RJ
NL_Tuensang,5,0,NL
KA_Tumakuru,5,1008,KA
RJ_Udaipur,5,302,RJ
AS_Udalguri,5,0,AS
UT_Udham Singh Nagar,5,631,UT
JK_Udhampur,5,73,JK
KA_Udupi,5,2284,KA
MP_Ujjain,5,131,MP
MN_Ukhrul,5,0,MN
MP_Umaria,5,2,MP
HP_Una,5,75,HP
UP_Unnao,5,295,UP
TR_Unokoti,5,3,TR
AR_Upper Dibang Valley,5,0,AR
AR_Upper Siang,5,6,AR
AR_Upper Subansiri,5,9,AR
CT_Uttar Bastar Kanker,5,85,CT
WB_Uttar Dinajpur,5,168,WB
KA_Uttara Kannada,5,491,KA
UT_Uttarkashi,5,145,UT
GJ_Vadodara,5,308,GJ
BR_Vaishali,5,916,BR
GJ_Valsad,5,0,GJ
UP_Varanasi,5,1904,UP
TN_Vellore,5,0,TN
MP_Vidisha,5,66,MP
TG_Vikarabad,5,0,TG
TN_Viluppuram,5,0,TN
TN_Virudhunagar,5,0,TN
AP_Visakhapatnam,5,5896,AP
AP_Vizianagaram,5,5842,AP
TG_Wanaparthy,5,0,TG
TG_Warangal Rural,5,0,TG
TG_Warangal Urban,5,0,TG
MH_Wardha,5,98,MH
MH_Washim,5,247,MH
KL_Wayanad,5,221,KL
DL_West Delhi,5,0,DL
ML_West Garo Hills,5,96,ML
AP_West Godavari,5,4310,AP
ML_West Jaintia Hills,5,16,ML
AR_West Kameng,5,95,AR
AS_West Karbi Anglong,5,0,AS
ML_West Khasi Hills,5,2,ML
AR_West Siang,5,51,AR
SK_West Sikkim,5,0,SK
JH_West Singhbhum,5,122,JH
TR_West Tripura,5,530,TR
NL_Wokha,5,0,NL
AP_Y.S.R. Kadapa,5,5202,AP
TG_Yadadri Bhuvanagiri,5,0,TG
KA_Yadgir,5,630,KA
HR_Yamunanagar,5,227,HR
MH_Yavatmal,5,532,MH
NL_Zunheboto,5,68,NL
TG_Adilabad,6,0,TG
MP_Agar Malwa,6,37,MP
UP_Agra,6,511,UP
GJ_Ahmedabad,6,718,GJ
MH_Ahmednagar,6,3730,MH
MZ_Aizawl,6,227,MZ
RJ_Ajmer,6,0,RJ
MH_Akola,6,1228,MH
KL_Alappuzha,6,767,KL
UP_Aligarh,6,747,UP
WB_Alipurduar,6,110,WB
MP_Alirajpur,6,124,MP
UT_Almora,6,123,UT
RJ_Alwar,6,0,RJ
HR_Ambala,6,806,HR
UP_Ambedkar Nagar,6,68,UP
UP_Amethi,6,304,UP
MH_Amravati,6,1753,MH
GJ_Amreli,6,0,GJ
PB_Amritsar,6,1070,PB
UP_Amroha,6,146,UP
GJ_Anand,6,24,GJ
AP_Anantapur,6,0,AP
JK_Anantnag,6,365,JK
OR_Angul,6,747,OR
AR_Anjaw,6,0,AR
MP_Anuppur,6,50,MP
BR_Araria,6,0,BR
GJ_Aravalli,6,74,GJ
TN_Ariyalur,6,0,TN
BR_Arwal,6,0,BR
MP_Ashoknagar,6,46,MP
UP_Auraiya,6,162,UP
UP_Ayodhya,6,367,UP
UP_Azamgarh,6,0,UP
KA_Bagalkote,6,384,KA
UT_Bageshwar,6,134,UT
UP_Baghpat,6,60,UP
UP_Bahraich,6,0,UP
AS_Baksa,6,0,AS
MP_Balaghat,6,181,MP
OR_Balangir,6,770,OR
OR_Balasore,6,586,OR
KA_Ballari,6,0,KA
UP_Ballia,6,0,UP
CT_Balod,6,567,CT
CT_Baloda Bazar,6,505,CT
CT_Bametara,6,202,CT
GJ_Banaskantha,6,10,GJ
UP_Banda,6,294,UP
JK_Bandipora,6,361,JK
BR_Banka,6,0,BR
WB_Bankura,6,308,WB
RJ_Banswara,6,38,RJ
UP_Barabanki,6,442,UP
JK_Baramulla,6,396,JK
RJ_Baran,6,112,RJ
UP_Bareilly,6,34,UP
OR_Bargarh,6,1177,OR
RJ_Barmer,6,0,RJ
PB_Barnala,6,0,PB
AS_Barpeta,6,0,AS
MP_Barwani,6,18,MP
CT_Bastar,6,424,CT
UP_Basti,6,0,UP
PB_Bathinda,6,834,PB
MH_Beed,6,569,MH
BR_Begusarai,6,0,BR
KA_Belagavi,6,0,KA
KA_Bengaluru Rural,6,546,KA
KA_Bengaluru Urban,6,7095,KA
MP_Betul,6,319,MP
UP_Bhadohi,6,40,UP
TG_Bhadradri Kothagudem,6,0,TG
OR_Bhadrak,6,147,OR
BR_Bhagalpur,6,0,BR
MH_Bhandara,6,1719,MH
RJ_Bharatpur,6,0,RJ
GJ_Bharuch,6,0,GJ
GJ_Bhavnagar,6,49,GJ
RJ_Bhilwara,6,0,RJ
MP_Bhind,6,36,MP
HR_Bhiwani,6,251,HR
BR_Bhojpur,6,0,BR
MP_Bhopal,6,97,MP
CT_Bijapur,6,423,CT
UP_Bijnor,6,164,UP
RJ_Bikaner,6,0,RJ
WB_Birbhum,6,4,WB
MN_Bishnupur,6,0,MN
AS_Biswanath,6,0,AS
JH_Bokaro,6,281,JH
AS_Bongaigaon,6,0,AS
GJ_Botad,6,49,GJ
OR_Boudh,6,256,OR
UP_Budaun,6,311,UP
JK_Budgam,6,901,JK
UP_Bulandshahr,6,260,UP
MH_Buldhana,6,965,MH
RJ_Bundi,6,128,RJ
MP_Burhanpur,6,19,MP
BR_Buxar,6,0,BR
AS_Cachar,6,0,AS
DL_Central Delhi,6,0,DL
KA_Chamarajanagara,6,44,KA
HP_Chamba,6,3,HP
UT_Chamoli,6,122,UT
UT_Champawat,6,197,UT
MZ_Champhai,6,0,MZ
UP_Chandauli,6,224,UP
MN_Chandel,6,0,MN
CH_Chandigarh,6,2041,CH
