districtid,timeid,active-cases,stateid
KA_Kolar,79,44,KA
MZ_Kolasib,79,0,MZ
MH_Kolhapur,79,0,MH
WB_Kolkata,79,0,WB
KL_Kollam,79,0,KL
TG_Komaram Bheem,79,0,TG
CT_Kondagaon,79,0,CT
KA_Koppal,79,5,KA
OR_Koraput,79,0,OR
CT_Korba,79,74,CT
CT_Koriya,79,0,CT
RJ_Kota,79,0,RJ
KL_Kottayam,79,0,KL
KL_Kozhikode,79,0,KL
AR_Kra Daadi,79,0,AR
AP_Krishna,79,0,AP
TN_Krishnagiri,79,0,TN
JK_Kulgam,79,0,JK
HP_Kullu,79,0,HP
JK_Kupwara,79,0,JK
AP_Kurnool,79,33,AP
HR_Kurukshetra,79,0,HR
AR_Kurung Kumey,79,0,AR
UP_Kushinagar,79,0,UP
GJ_Kutch,79,0,GJ
HP_Lahaul and Spiti,79,0,HP
AS_Lakhimpur,79,0,AS
UP_Lakhimpur Kheri,79,0,UP
BR_Lakhisarai,79,0,BR
UP_Lalitpur,79,16,UP
JH_Latehar,79,1,JH
MH_Latur,79,41,MH
MZ_Lawngtlai,79,0,MZ
LA_Leh,79,0,LA
AR_Lepa Rada,79,1,AR
JH_Lohardaga,79,6,JH
AR_Lohit,79,0,AR
AR_Longding,79,0,AR
NL_Longleng,79,0,NL
AR_Lower Dibang Valley,79,0,AR
AR_Lower Siang,79,0,AR
AR_Lower Subansiri,79,0,AR
UP_Lucknow,79,0,UP
PB_Ludhiana,79,28,PB
MZ_Lunglei,79,0,MZ
BR_Madhepura,79,0,BR
BR_Madhubani,79,0,BR
TN_Madurai,79,16,TN
TG_Mahabubabad,79,0,TG
TG_Mahabubnagar,79,0,TG
UP_Maharajganj,79,9,UP
CT_Mahasamund,79,0,CT
PY_Mahe,79,10,PY
HR_Mahendragarh,79,0,HR
GJ_Mahisagar,79,0,GJ
UP_Mahoba,79,0,UP
UP_Mainpuri,79,0,UP
AS_Majuli,79,0,AS
KL_Malappuram,79,0,KL
WB_Malda,79,0,WB
OR_Malkangiri,79,0,OR
MZ_Mamit,79,0,MZ
TG_Mancherial,79,0,TG
HP_Mandi,79,0,HP
MP_Mandla,79,0,MP
MP_Mandsaur,79,0,MP
KA_Mandya,79,0,KA
PB_Mansa,79,11,PB
UP_Mathura,79,0,UP
UP_Mau,79,5,UP
OR_Mayurbhanj,79,0,OR
TG_Medak,79,0,TG
UP_Meerut,79,0,UP
GJ_Mehsana,79,0,GJ
UP_Mirzapur,79,0,UP
PB_Moga,79,4,PB
NL_Mokokchung,79,0,NL
NL_Mon,79,0,NL
UP_Moradabad,79,0,UP
GJ_Morbi,79,0,GJ
MP_Morena,79,0,MP
AS_Morigaon,79,0,AS
TG_Mulugu,79,0,TG
MH_Mumbai,79,202,MH
CT_Mungeli,79,11,CT
BR_Munger,79,24,BR
WB_Murshidabad,79,0,WB
UP_Muzaffarnagar,79,26,UP
BR_Muzaffarpur,79,0,BR
KA_Mysuru,79,0,KA
OR_Nabarangapur,79,0,OR
WB_Nadia,79,0,WB
AS_Nagaon,79,0,AS
TN_Nagapattinam,79,0,TN
TG_Nagarkurnool,79,0,TG
RJ_Nagaur,79,0,RJ
MH_Nagpur,79,652,MH
UT_Nainital,79,0,UT
BR_Nalanda,79,0,BR
AS_Nalbari,79,0,AS
TG_Nalgonda,79,0,TG
TN_Namakkal,79,0,TN
AR_Namsai,79,0,AR
MH_Nanded,79,0,MH
MH_Nandurbar,79,0,MH
TG_Narayanpet,79,0,TG
CT_Narayanpur,79,6,CT
GJ_Narmada,79,14,GJ
MP_Narsinghpur,79,0,MP
MH_Nashik,79,0,MH
GJ_Navsari,79,0,GJ
BR_Nawada,79,0,BR
OR_Nayagarh,79,0,OR
MP_Neemuch,79,0,MP
DL_New Delhi,79,0,DL
TN_Nilgiris,79,0,TN
TG_Nirmal,79,0,TG
TG_Nizamabad,79,0,TG
MN_Noney,79,0,MN
WB_North 24 Parganas,79,0,WB
DL_North Delhi,79,0,DL
DL_North East Delhi,79,0,DL
ML_North Garo Hills,79,3,ML
GA_North Goa,79,0,GA
SK_North Sikkim,79,0,SK
TR_North Tripura,79,0,TR
DL_North West Delhi,79,0,DL
OR_Nuapada,79,0,OR
HR_Nuh,79,0,HR
MH_Osmanabad,79,46,MH
AR_Pakke Kessang,79,2,AR
JH_Pakur,79,0,JH
KL_Palakkad,79,119,KL
JH_Palamu,79,0,JH
MH_Palghar,79,0,MH
RJ_Pali,79,0,RJ
HR_Palwal,79,1,HR
HR_Panchkula,79,24,HR
GJ_Panchmahal,79,0,GJ
HR_Panipat,79,4,HR
MP_Panna,79,9,MP
AR_Papum Pare,79,0,AR
MH_Parbhani,79,37,MH
WB_Paschim Bardhaman,79,0,WB
WB_Paschim Medinipur,79,0,WB
GJ_Patan,79,0,GJ
PB_Pathankot,79,0,PB
PB_Patiala,79,0,PB
BR_Patna,79,20,BR
UT_Pauri Garhwal,79,15,UT
TG_Peddapalli,79,0,TG
TN_Perambalur,79,0,TN
NL_Peren,79,0,NL
NL_Phek,79,0,NL
MN_Pherzawl,79,0,MN
UP_Pilibhit,79,0,UP
UT_Pithoragarh,79,0,UT
GJ_Porbandar,79,0,GJ
AP_Prakasam,79,0,AP
UP_Prayagraj,79,3,UP
PY_Puducherry,79,0,PY
TN_Pudukkottai,79,5,TN
JK_Pulwama,79,0,JK
JK_Punch,79,2,JK
MH_Pune,79,1077,MH
WB_Purba Bardhaman,79,12,WB
WB_Purba Medinipur,79,0,WB
OR_Puri,79,20,OR
BR_Purnia,79,26,BR
WB_Purulia,79,0,WB
UP_Rae Bareli,79,0,UP
KA_Raichur,79,18,KA
MH_Raigad,79,150,MH
CT_Raigarh,79,51,CT
CT_Raipur,79,115,CT
MP_Raisen,79,0,MP
TG_Rajanna Sircilla,79,0,TG
MP_Rajgarh,79,11,MP
GJ_Rajkot,79,0,GJ
CT_Rajnandgaon,79,25,CT
JK_Rajouri,79,0,JK
RJ_Rajsamand,79,0,RJ
KA_Ramanagara,79,1,KA
TN_Ramanathapuram,79,3,TN
JK_Ramban,79,2,JK
JH_Ramgarh,79,0,JH
UP_Rampur,79,3,UP
JH_Ranchi,79,54,JH
TG_Ranga Reddy,79,0,TG
MP_Ratlam,79,0,MP
MH_Ratnagiri,79,28,MH
OR_Rayagada,79,1,OR
JK_Reasi,79,3,JK
MP_Rewa,79,18,MP
HR_Rewari,79,0,HR
ML_Ribhoi,79,0,ML
HR_Rohtak,79,11,HR
BR_Rohtas,79,15,BR
UT_Rudraprayag,79,1,UT
PB_Rupnagar,79,12,PB
PB_S.A.S. Nagar,79,0,PB
AP_S.P.S. Nellore,79,4,AP
GJ_Sabarkantha,79,0,GJ
MP_Sagar,79,0,MP
UP_Saharanpur,79,0,UP
BR_Saharsa,79,0,BR
JH_Sahibganj,79,0,JH
MZ_Saiha,79,1,MZ
TN_Salem,79,5,TN
BR_Samastipur,79,0,BR
JK_Samba,79,0,JK
OR_Sambalpur,79,0,OR
UP_Sambhal,79,2,UP
TG_Sangareddy,79,0,TG
MH_Sangli,79,0,MH
PB_Sangrur,79,0,PB
JH_Saraikela-Kharsawan,79,0,JH
BR_Saran,79,0,BR
MH_Satara,79,80,MH
MP_Satna,79,0,MP
RJ_Sawai Madhopur,79,0,RJ
MP_Sehore,79,0,MP
MN_Senapati,79,0,MN
MP_Seoni,79,0,MP
MZ_Serchhip,79,0,MZ
DL_Shahdara,79,0,DL
MP_Shahdol,79,3,MP
PB_Shahid Bhagat Singh Nagar,79,12,PB
UP_Shahjahanpur,79,0,UP
MP_Shajapur,79,0,MP
UP_Shamli,79,4,UP
BR_Sheikhpura,79,0,BR
BR_Sheohar,79,10,BR
MP_Sheopur,79,0,MP
AR_Shi Yomi,79,0,AR
HP_Shimla,79,0,HP
KA_Shivamogga,79,27,KA
MP_Shivpuri,79,2,MP
JK_Shopiyan,79,0,JK
UP_Shrawasti,79,2,UP
AR_Siang,79,0,AR
UP_Siddharthnagar,79,18,UP
TG_Siddipet,79,0,TG
MP_Sidhi,79,0,MP
RJ_Sikar,79,0,RJ
JH_Simdega,79,0,JH
MH_Sindhudurg,79,21,MH
MP_Singrauli,79,0,MP
TR_Sipahijala,79,1,TR
HP_Sirmaur,79,26,HP
RJ_Sirohi,79,6,RJ
HR_Sirsa,79,0,HR
BR_Sitamarhi,79,0,BR
UP_Sitapur,79,1,UP
TN_Sivaganga,79,0,TN
AS_Sivasagar,79,0,AS
BR_Siwan,79,0,BR
HP_Solan,79,0,HP
MH_Solapur,79,0,MH
UP_Sonbhadra,79,19,UP
HR_Sonipat,79,0,HR
AS_Sonitpur,79,0,AS
WB_South 24 Parganas,79,111,WB
DL_South Delhi,79,0,DL
DL_South East Delhi,79,0,DL
ML_South Garo Hills,79,0,ML
GA_South Goa,79,0,GA
AS_South Salmara Mankachar,79,0,AS
SK_South Sikkim,79,0,SK
TR_South Tripura,79,0,TR
DL_South West Delhi,79,0,DL
ML_South West Garo Hills,79,0,ML
ML_South West Khasi Hills,79,0,ML
PB_Sri Muktsar Sahib,79,1,PB
AP_Srikakulam,79,0,AP
JK_Srinagar,79,0,JK
OR_Subarnapur,79,6,OR
CT_Sukma,79,2,CT
UP_Sultanpur,79,14,UP
OR_Sundargarh,79,15,OR
BR_Supaul,79,0,BR
CT_Surajpur,79,0,CT
GJ_Surat,79,0,GJ
GJ_Surendranagar,79,0,GJ
CT_Surguja,79,0,CT
TG_Suryapet,79,0,TG
MN_Tamenglong,79,0,MN
GJ_Tapi,79,0,GJ
PB_Tarn Taran,79,0,PB
AR_Tawang,79,0,AR
UT_Tehri Garhwal,79,0,UT
MN_Tengnoupal,79,0,MN
MH_Thane,79,0,MH
TN_Thanjavur,79,0,TN
TN_Theni,79,0,TN
TN_Thiruvallur,79,33,TN
KL_Thiruvananthapuram,79,0,KL
TN_Thiruvarur,79,0,TN
TN_Thoothukkudi,79,0,TN
MN_Thoubal,79,0,MN
KL_Thrissur,79,165,KL
MP_Tikamgarh,79,0,MP
AS_Tinsukia,79,0,AS
AR_Tirap,79,1,AR
TN_Tiruchirappalli,79,0,TN
TN_Tirunelveli,79,0,TN
TN_Tiruppur,79,0,TN
TN_Tiruvannamalai,79,0,TN
RJ_Tonk,79,0,RJ
NL_Tuensang,79,0,NL
KA_Tumakuru,79,0,KA
RJ_Udaipur,79,9,RJ
AS_Udalguri,79,0,AS
UT_Udham Singh Nagar,79,15,UT
JK_Udhampur,79,50,JK
KA_Udupi,79,0,KA
MP_Ujjain,79,4,MP
MN_Ukhrul,79,0,MN
MP_Umaria,79,0,MP
HP_Una,79,0,HP
UP_Unnao,79,14,UP
TR_Unokoti,79,0,TR
AR_Upper Dibang Valley,79,0,AR
AR_Upper Siang,79,0,AR
AR_Upper Subansiri,79,0,AR
CT_Uttar Bastar Kanker,79,0,CT
WB_Uttar Dinajpur,79,0,WB
KA_Uttara Kannada,79,2,KA
UT_Uttarkashi,79,0,UT
GJ_Vadodara,79,0,GJ
BR_Vaishali,79,12,BR
GJ_Valsad,79,0,GJ
UP_Varanasi,79,17,UP
TN_Vellore,79,14,TN
MP_Vidisha,79,0,MP
TG_Vikarabad,79,0,TG
TN_Viluppuram,79,0,TN
TN_Virudhunagar,79,1,TN
AP_Visakhapatnam,79,0,AP
AP_Vizianagaram,79,0,AP
TG_Wanaparthy,79,0,TG
TG_Warangal Rural,79,0,TG
TG_Warangal Urban,79,0,TG
MH_Wardha,79,44,MH
MH_Washim,79,0,MH
KL_Wayanad,79,174,KL
DL_West Delhi,79,0,DL
ML_West Garo Hills,79,0,ML
AP_West Godavari,79,16,AP
ML_West Jaintia Hills,79,14,ML
AR_West Kameng,79,0,AR
AS_West Karbi Anglong,79,0,AS
ML_West Khasi Hills,79,0,ML
AR_West Siang,79,0,AR
SK_West Sikkim,79,0,SK
JH_West Singhbhum,79,5,JH
TR_West Tripura,79,0,TR
NL_Wokha,79,0,NL
AP_Y.S.R. Kadapa,79,0,AP
TG_Yadadri Bhuvanagiri,79,0,TG
KA_Yadgir,79,0,KA
HR_Yamunanagar,79,0,HR
MH_Yavatmal,79,83,MH
NL_Zunheboto,79,0,NL
TG_Adilabad,80,0,TG
MP_Agar Malwa,80,2,MP
UP_Agra,80,0,UP
GJ_Ahmedabad,80,0,GJ
MH_Ahmednagar,80,0,MH
MZ_Aizawl,80,3,MZ
RJ_Ajmer,80,0,RJ
MH_Akola,80,0,MH
KL_Alappuzha,80,0,KL
UP_Aligarh,80,0,UP
WB_Alipurduar,80,2,WB
MP_Alirajpur,80,0,MP
UT_Almora,80,14,UT
RJ_Alwar,80,0,RJ
HR_Ambala,80,0,HR
UP_Ambedkar Nagar,80,0,UP
UP_Amethi,80,0,UP
MH_Amravati,80,67,MH
GJ_Amreli,80,1,GJ
PB_Amritsar,80,0,PB
UP_Amroha,80,0,UP
GJ_Anand,80,11,GJ
AP_Anantapur,80,4,AP
JK_Anantnag,80,0,JK
OR_Angul,80,0,OR
AR_Anjaw,80,0,AR
MP_Anuppur,80,0,MP
BR_Araria,80,0,BR
GJ_Aravalli,80,0,GJ
TN_Ariyalur,80,1,TN
BR_Arwal,80,0,BR
MP_Ashoknagar,80,0,MP
UP_Auraiya,80,0,UP
UP_Ayodhya,80,0,UP
UP_Azamgarh,80,0,UP
KA_Bagalkote,80,0,KA
UT_Bageshwar,80,0,UT
UP_Baghpat,80,0,UP
UP_Bahraich,80,0,UP
AS_Baksa,80,0,AS
MP_Balaghat,80,0,MP
OR_Balangir,80,0,OR
OR_Balasore,80,16,OR
KA_Ballari,80,0,KA
UP_Ballia,80,0,UP
CT_Balod,80,0,CT
CT_Baloda Bazar,80,0,CT
CT_Bametara,80,0,CT
GJ_Banaskantha,80,6,GJ
UP_Banda,80,14,UP
JK_Bandipora,80,0,JK
BR_Banka,80,7,BR
WB_Bankura,80,0,WB
RJ_Banswara,80,0,RJ
UP_Barabanki,80,0,UP
JK_Baramulla,80,0,JK
RJ_Baran,80,0,RJ
UP_Bareilly,80,0,UP
OR_Bargarh,80,20,OR
RJ_Barmer,80,0,RJ
PB_Barnala,80,1,PB
AS_Barpeta,80,0,AS
MP_Barwani,80,0,MP
CT_Bastar,80,0,CT
UP_Basti,80,0,UP
PB_Bathinda,80,0,PB
MH_Beed,80,9,MH
BR_Begusarai,80,17,BR
KA_Belagavi,80,0,KA
KA_Bengaluru Rural,80,0,KA
KA_Bengaluru Urban,80,0,KA
MP_Betul,80,20,MP
UP_Bhadohi,80,1,UP
TG_Bhadradri Kothagudem,80,0,TG
OR_Bhadrak,80,6,OR
BR_Bhagalpur,80,0,BR
MH_Bhandara,80,0,MH
RJ_Bharatpur,80,0,RJ
GJ_Bharuch,80,0,GJ
GJ_Bhavnagar,80,0,GJ
RJ_Bhilwara,80,0,RJ
MP_Bhind,80,0,MP
HR_Bhiwani,80,7,HR
BR_Bhojpur,80,0,BR
MP_Bhopal,80,5,MP
CT_Bijapur,80,1,CT
UP_Bijnor,80,0,UP
RJ_Bikaner,80,0,RJ
WB_Birbhum,80,0,WB
MN_Bishnupur,80,0,MN
AS_Biswanath,80,0,AS
JH_Bokaro,80,5,JH
AS_Bongaigaon,80,0,AS
GJ_Botad,80,0,GJ
OR_Boudh,80,0,OR
UP_Budaun,80,0,UP
JK_Budgam,80,0,JK
UP_Bulandshahr,80,10,UP
MH_Buldhana,80,0,MH
RJ_Bundi,80,0,RJ
MP_Burhanpur,80,3,MP
BR_Buxar,80,2,BR
AS_Cachar,80,0,AS
DL_Central Delhi,80,0,DL
KA_Chamarajanagara,80,0,KA
HP_Chamba,80,0,HP
UT_Chamoli,80,0,UT
UT_Champawat,80,0,UT
MZ_Champhai,80,0,MZ
UP_Chandauli,80,0,UP
MN_Chandel,80,0,MN
CH_Chandigarh,80,64,CH
MH_Chandrapur,80,0,MH
AR_Changlang,80,4,AR
AS_Charaideo,80,0,AS
HR_Charkhi Dadri,80,0,HR
JH_Chatra,80,3,JH
TN_Chennai,80,0,TN
MP_Chhatarpur,80,0,MP
MP_Chhindwara,80,0,MP
GJ_Chhota Udaipur,80,0,GJ
KA_Chikkaballapura,80,52,KA
KA_Chikkamagaluru,80,0,KA
AS_Chirang,80,0,AS
KA_Chitradurga,80,4,KA
UP_Chitrakoot,80,0,UP
AP_Chittoor,80,0,AP
RJ_Chittorgarh,80,0,RJ
MN_Churachandpur,80,0,MN
RJ_Churu,80,0,RJ
TN_Coimbatore,80,0,TN
WB_Cooch Behar,80,0,WB
TN_Cuddalore,80,0,TN
OR_Cuttack,80,15,OR
DN_Dadra and Nagar Haveli,80,0,DN
GJ_Dahod,80,0,GJ
WB_Dakshin Dinajpur,80,0,WB
KA_Dakshina Kannada,80,0,KA
DN_Daman,80,2,DN
MP_Damoh,80,0,MP
GJ_Dang,80,16,GJ
BR_Darbhanga,80,0,BR
WB_Darjeeling,80,0,WB
AS_Darrang,80,0,AS
MP_Datia,80,0,MP
RJ_Dausa,80,0,RJ
KA_Davanagere,80,28,KA
UT_Dehradun,80,0,UT
OR_Deogarh,80,7,OR
JH_Deoghar,80,3,JH
UP_Deoria,80,0,UP
GJ_Devbhumi Dwarka,80,1,GJ
MP_Dewas,80,9,MP
TR_Dhalai,80,0,TR
CT_Dhamtari,80,0,CT
JH_Dhanbad,80,0,JH
MP_Dhar,80,0,MP
TN_Dharmapuri,80,0,TN
KA_Dharwad,80,7,KA
AS_Dhemaji,80,0,AS
OR_Dhenkanal,80,1,OR
RJ_Dholpur,80,0,RJ
AS_Dhubri,80,0,AS
MH_Dhule,80,0,MH
AS_Dibrugarh,80,0,AS
AS_Dima Hasao,80,0,AS
NL_Dimapur,80,1,NL
TN_Dindigul,80,0,TN
MP_Dindori,80,2,MP
DN_Diu,80,0,DN
JK_Doda,80,0,JK
JH_Dumka,80,0,JH
RJ_Dungarpur,80,0,RJ
CT_Durg,80,0,CT
BR_East Champaran,80,0,BR
DL_East Delhi,80,0,DL
ML_East Garo Hills,80,0,ML
AP_East Godavari,80,0,AP
ML_East Jaintia Hills,80,2,ML
AR_East Kameng,80,0,AR
ML_East Khasi Hills,80,0,ML
AR_East Siang,80,0,AR
SK_East Sikkim,80,0,SK
JH_East Singhbhum,80,0,JH
KL_Ernakulam,80,268,KL
TN_Erode,80,0,TN
UP_Etah,80,0,UP
UP_Etawah,80,0,UP
HR_Faridabad,80,76,HR
PB_Faridkot,80,1,PB
UP_Farrukhabad,80,0,UP
HR_Fatehabad,80,7,HR
PB_Fatehgarh Sahib,80,0,PB
UP_Fatehpur,80,0,UP
PB_Fazilka,80,0,PB
PB_Ferozepur,80,0,PB
UP_Firozabad,80,0,UP
KA_Gadag,80,0,KA
MH_Gadchiroli,80,0,MH
OR_Gajapati,80,41,OR
JK_Ganderbal,80,0,JK
GJ_Gandhinagar,80,0,GJ
RJ_Ganganagar,80,1,RJ
OR_Ganjam,80,0,OR
JH_Garhwa,80,0,JH
CT_Gariaband,80,0,CT
UP_Gautam Buddha Nagar,80,0,UP
BR_Gaya,80,0,BR
UP_Ghaziabad,80,0,UP
UP_Ghazipur,80,0,UP
GJ_Gir Somnath,80,0,GJ
JH_Giridih,80,0,JH
AS_Goalpara,80,0,AS
JH_Godda,80,0,JH
AS_Golaghat,80,0,AS
TR_Gomati,80,0,TR
UP_Gonda,80,3,UP
MH_Gondia,80,0,MH
BR_Gopalganj,80,0,BR
UP_Gorakhpur,80,0,UP
JH_Gumla,80,1,JH
MP_Guna,80,1,MP
AP_Guntur,80,0,AP
PB_Gurdaspur,80,0,PB
HR_Gurugram,80,0,HR
MP_Gwalior,80,0,MP
AS_Hailakandi,80,0,AS
RJ_Hanumangarh,80,0,RJ
UP_Hapur,80,0,UP
MP_Harda,80,15,MP
UP_Hardoi,80,0,UP
UT_Haridwar,80,0,UT
KA_Hassan,80,0,KA
UP_Hathras,80,0,UP
KA_Haveri,80,0,KA
JH_Hazaribagh,80,0,JH
MH_Hingoli,80,0,MH
HR_Hisar,80,3,HR
AS_Hojai,80,0,AS
WB_Hooghly,80,0,WB
MP_Hoshangabad,80,0,MP
PB_Hoshiarpur,80,6,PB
WB_Howrah,80,0,WB
TG_Hyderabad,80,0,TG
KL_Idukki,80,434,KL
MN_Imphal East,80,0,MN
MN_Imphal West,80,0,MN
MP_Indore,80,0,MP
MP_Jabalpur,80,7,MP
TG_Jagtial,80,0,TG
RJ_Jaipur,80,0,RJ
RJ_Jaisalmer,80,0,RJ
OR_Jajpur,80,0,OR
PB_Jalandhar,80,21,PB
UP_Jalaun,80,0,UP
MH_Jalgaon,80,37,MH
MH_Jalna,80,0,MH
RJ_Jalore,80,0,RJ
WB_Jalpaiguri,80,0,WB
JK_Jammu,80,0,JK
GJ_Jamnagar,80,0,GJ
JH_Jamtara,80,0,JH
BR_Jamui,80,0,BR
TG_Jangaon,80,0,TG
CT_Jashpur,80,0,CT
UP_Jaunpur,80,0,UP
TG_Jayashankar Bhupalapally,80,0,TG
BR_Jehanabad,80,1,BR
MP_Jhabua,80,0,MP
HR_Jhajjar,80,0,HR
RJ_Jhalawar,80,15,RJ
UP_Jhansi,80,0,UP
WB_Jhargram,80,11,WB
OR_Jharsuguda,80,32,OR
RJ_Jhunjhunu,80,0,RJ
HR_Jind,80,0,HR
MN_Jiribam,80,0,MN
RJ_Jodhpur,80,0,RJ
TG_Jogulamba Gadwal,80,0,TG
AS_Jorhat,80,0,AS
GJ_Junagadh,80,0,GJ
CT_Kabeerdham,80,0,CT
BR_Kaimur,80,0,BR
HR_Kaithal,80,0,HR
MN_Kakching,80,0,MN
KA_Kalaburagi,80,6,KA
OR_Kalahandi,80,11,OR
WB_Kalimpong,80,0,WB
TN_Kallakurichi,80,0,TN
TG_Kamareddy,80,0,TG
MN_Kamjong,80,0,MN
AR_Kamle,80,0,AR
AS_Kamrup,80,0,AS
AS_Kamrup Metropolitan,80,0,AS
TN_Kancheepuram,80,0,TN
OR_Kandhamal,80,7,OR
MN_Kangpokpi,80,0,MN
HP_Kangra,80,0,HP
UP_Kannauj,80,0,UP
KL_Kannur,80,0,KL
UP_Kanpur Dehat,80,0,UP
UP_Kanpur Nagar,80,0,UP
TN_Kanyakumari,80,0,TN
PB_Kapurthala,80,5,PB
PY_Karaikal,80,0,PY
RJ_Karauli,80,4,RJ
AS_Karbi Anglong,80,0,AS
LA_Kargil,80,0,LA
AS_Karimganj,80,0,AS
TG_Karimnagar,80,0,TG
HR_Karnal,80,5,HR
TN_Karur,80,0,TN
KL_Kasaragod,80,0,KL
UP_Kasganj,80,0,UP
JK_Kathua,80,0,JK
BR_Katihar,80,0,BR
MP_Katni,80,0,MP
UP_Kaushambi,80,0,UP
OR_Kendrapara,80,0,OR
OR_Kendujhar,80,4,OR
BR_Khagaria,80,4,BR
TG_Khammam,80,0,TG
MP_Khandwa,80,0,MP
MP_Khargone,80,0,MP
GJ_Kheda,80,0,GJ
OR_Khordha,80,0,OR
TR_Khowai,80,0,TR
JH_Khunti,80,0,JH
HP_Kinnaur,80,0,HP
NL_Kiphire,80,0,NL
BR_Kishanganj,80,1,BR
JK_Kishtwar,80,0,JK
KA_Kodagu,80,17,KA
JH_Koderma,80,4,JH
NL_Kohima,80,0,NL
AS_Kokrajhar,80,0,AS
KA_Kolar,80,0,KA
MZ_Kolasib,80,2,MZ
MH_Kolhapur,80,39,MH
WB_Kolkata,80,0,WB
KL_Kollam,80,524,KL
TG_Komaram Bheem,80,0,TG
CT_Kondagaon,80,0,CT
KA_Koppal,80,0,KA
OR_Koraput,80,0,OR
CT_Korba,80,0,CT
CT_Koriya,80,0,CT
RJ_Kota,80,0,RJ
KL_Kottayam,80,0,KL
KL_Kozhikode,80,275,KL
AR_Kra Daadi,80,0,AR
AP_Krishna,80,0,AP
TN_Krishnagiri,80,12,TN
JK_Kulgam,80,0,JK
HP_Kullu,80,0,HP
JK_Kupwara,80,0,JK
AP_Kurnool,80,0,AP
HR_Kurukshetra,80,1,HR
AR_Kurung Kumey,80,0,AR
UP_Kushinagar,80,0,UP
GJ_Kutch,80,0,GJ
HP_Lahaul and Spiti,80,0,HP
AS_Lakhimpur,80,0,AS
UP_Lakhimpur Kheri,80,0,UP
BR_Lakhisarai,80,9,BR
UP_Lalitpur,80,0,UP
JH_Latehar,80,6,JH
MH_Latur,80,39,MH
MZ_Lawngtlai,80,4,MZ
LA_Leh,80,0,LA
AR_Lepa Rada,80,0,AR
JH_Lohardaga,80,1,JH
AR_Lohit,80,1,AR
AR_Longding,80,0,AR
NL_Longleng,80,0,NL
AR_Lower Dibang Valley,80,0,AR
AR_Lower Siang,80,1,AR
AR_Lower Subansiri,80,0,AR
UP_Lucknow,80,0,UP
PB_Ludhiana,80,0,PB
MZ_Lunglei,80,5,MZ
BR_Madhepura,80,1,BR
BR_Madhubani,80,0,BR
TN_Madurai,80,0,TN
TG_Mahabubabad,80,0,TG
TG_Mahabubnagar,80,0,TG
UP_Maharajganj,80,7,UP
CT_Mahasamund,80,0,CT
PY_Mahe,80,0,PY
HR_Mahendragarh,80,0,HR
GJ_Mahisagar,80,0,GJ
UP_Mahoba,80,0,UP
UP_Mainpuri,80,10,UP
AS_Majuli,80,0,AS
KL_Malappuram,80,0,KL
WB_Malda,80,0,WB
OR_Malkangiri,80,9,OR
MZ_Mamit,80,0,MZ
TG_Mancherial,80,0,TG
HP_Mandi,80,0,HP
MP_Mandla,80,0,MP
MP_Mandsaur,80,0,MP
KA_Mandya,80,0,KA
PB_Mansa,80,5,PB
UP_Mathura,80,0,UP
UP_Mau,80,0,UP
OR_Mayurbhanj,80,0,OR
TG_Medak,80,0,TG
UP_Meerut,80,0,UP
GJ_Mehsana,80,0,GJ
UP_Mirzapur,80,0,UP
PB_Moga,80,0,PB
NL_Mokokchung,80,0,NL
NL_Mon,80,1,NL
UP_Moradabad,80,5,UP
GJ_Morbi,80,0,GJ
MP_Morena,80,6,MP
AS_Morigaon,80,0,AS
TG_Mulugu,80,0,TG
MH_Mumbai,80,0,MH
CT_Mungeli,80,0,CT
BR_Munger,80,0,BR
WB_Murshidabad,80,0,WB
UP_Muzaffarnagar,80,0,UP
BR_Muzaffarpur,80,0,BR
KA_Mysuru,80,0,KA
OR_Nabarangapur,80,0,OR
WB_Nadia,80,0,WB
AS_Nagaon,80,0,AS
TN_Nagapattinam,80,0,TN
TG_Nagarkurnool,80,0,TG
RJ_Nagaur,80,14,RJ
MH_Nagpur,80,0,MH
UT_Nainital,80,0,UT
BR_Nalanda,80,0,BR
AS_Nalbari,80,0,AS
TG_Nalgonda,80,0,TG
TN_Namakkal,80,0,TN
AR_Namsai,80,0,AR
MH_Nanded,80,7,MH
MH_Nandurbar,80,95,MH
TG_Narayanpet,80,0,TG
CT_Narayanpur,80,3,CT
GJ_Narmada,80,7,GJ
MP_Narsinghpur,80,0,MP
MH_Nashik,80,0,MH
GJ_Navsari,80,0,GJ
BR_Nawada,80,5,BR
OR_Nayagarh,80,0,OR
MP_Neemuch,80,0,MP
DL_New Delhi,80,0,DL
TN_Nilgiris,80,0,TN
TG_Nirmal,80,0,TG
TG_Nizamabad,80,0,TG
MN_Noney,80,0,MN
WB_North 24 Parganas,80,21,WB
DL_North Delhi,80,0,DL
DL_North East Delhi,80,0,DL
ML_North Garo Hills,80,0,ML
GA_North Goa,80,0,GA
SK_North Sikkim,80,0,SK
TR_North Tripura,80,0,TR
DL_North West Delhi,80,0,DL
OR_Nuapada,80,5,OR
HR_Nuh,80,0,HR
MH_Osmanabad,80,43,MH
AR_Pakke Kessang,80,0,AR
JH_Pakur,80,0,JH
KL_Palakkad,80,0,KL
JH_Palamu,80,0,JH
MH_Palghar,80,0,MH
RJ_Pali,80,0,RJ
HR_Palwal,80,0,HR
HR_Panchkula,80,0,HR
GJ_Panchmahal,80,0,GJ
